Product,category,rating,Title,Review,Cleaned_Review,Sentiment
"PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, 7 Pre-set Menu, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DeepFatFryers|AirFryers,4.4,"Healthy alternative to traditional deep frying,A new useful equipment for kitchen,Nice product. A must have for healthier cooking,Best in class Air fryer from Philips,Very nice product for Oil free cooking,Very useful product,Less Oil  food to eat,Quick snack machine","Bit time consuming compared to traditional oil frying. Fry meats and vegetables without any oil. Even prepare fryums without oil.,Nice product. Philips quality has always been outstanding. Yes, for Indian household, some R&D is needed for suitable recipes. But the results are amazing. Almost zero oil and almost same taste. Quite an healthy option for all health-conscious people,Can bake some dishes with less oil. Some chicken fry dishes can be cooked in this. Its great for French frys.,Yet another good product from Philips, best in quality in this price range & capacity,I cooked fries, brushed a little oil over them and the result was amazing. Very good product for mid aged people to stay healthy and enjoy everything in food. I am 40. Hope to Cook more good food and post more videos. Go for it.,Nice product! Easy to use nd keep healthy also.,Easy to use, clean  and operate,Good to use easy and healthy snacks  in 20 min",bit time consuming compared traditional oil frying fry meats vegetables without oil even prepare fryums without oil nice product philips quality always outstanding yes indian household r needed suitable recipes results amazing almost zero oil almost taste quite healthy option health conscious people bake dishes less oil chicken fry dishes cooked great french frys yet another good product philips best quality price range capacity cooked fries brushed little oil result amazing good product mid aged people stay healthy enjoy everything food hope cook good food post videos go nice product easy use nd keep healthy also easy use clean operate good use easy healthy snacks min,Positive
"Milton Go Electro 2.0 Stainless Steel Electric Kettle, 1 Piece, 2 Litres, Silver | Power Indicator | 1500 Watts | Auto Cut-off | Detachable 360 Degree Connector | Boiler for Water",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,3.8,"Good at this budget,Good product,Cord length,Cord length is too short,Product is good,Power cable is too short !!!,Value for money 💰,Short wire","https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/61EIm64sN-L._SY88.jpg,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/611OwR2Z7kL._SY88.jpg,Cord length very smallPlease add longer cord,Product is good temperatures control is also good I used around 1 month  you can go for it but keep in mind that cord length is short,,Product is good, but power cable is less than 30 cm in length. so, difficult to use it.,,Tea/coffee",https media amazon com images w webp images eim sn l sy jpg https media amazon com images w webp images owr z kl sy jpg cord length smallplease add longer cord product good temperatures control also good used around month go keep mind cord length short product good power cable less cm length difficult use tea coffee,Negative
Philips Daily Collection HD2582/00 830-Watt 2-Slice Pop-up Toaster (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,4.5,"Good toaster,Seamless. Undoubtedly the best,Good product,Everything,Nice and okayish to use at home.,Value for money,Good pop-up toaster. Bun warmer feature is a nice addition,Wonderful product.","Works as said. Browns bread evenly. Pop up works fine. The cord is too short. Have to keep the toaster on an inverted vessel to reach the plug point,Bought this after returning bajaj qtr-3 immediately after unboxing due to build quality issues.I have no regrets on my decision  of returning the Desi one for this international beauty.Build quality and looks are just superb. One improvement could be inclusion of an LED indicator.By the way, it has two knobs- one for toast and one for grill. Overall it's bang for buck,Would recommend,Everything,Sometimes the bread gests toasted nice on highest heat, sometimes burns. But toaster looks good and easy to use.,Nice product,Good product. Bun warming feature looks useful. Temperature control works well,Wonderful product 👍",works said browns bread evenly pop works fine cord short keep toaster inverted vessel reach plug point bought returning bajaj qtr immediately unboxing due build quality issues regrets decision returning desi one international beauty build quality looks superb one improvement could inclusion led indicator way two knobs one toast one grill overall bang buck would recommend everything sometimes bread gests toasted nice highest heat sometimes burns toaster looks good easy use nice product good product bun warming feature looks useful temperature control works well wonderful product,Positive
Crompton Insta Comfy 800 Watt Room Heater with 2 Heat Settings(Grey Blue),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",3.8,"Good product,Very nice products good quality 👌👌,use carefully,No fear of over loading,very nice,Safety switch not working witch required change,Not stainless Steel make reflector !,Bullshit product","Since I have just started using, I find it a good product.,Good quality,,Very handy, light portable and safe heater. Each rod consumes only 400 Watt of power, so you may take the risk of keeping it on with one rod on for hours together with out the risk of over heating of cable, MCB breakdown or fire. It can be plugged in a five ampere ordinary domestic socket without 15 ampere power supply.,very nice,Like,Reflector is not Stainless Steel make and hence description in the web does not match. However,  I did not return the item as it it is waste of time.,Never buy this product for use,after one week its plastic frame melts itself and make smooky smellOtherwise i am mech. Engg and CROMPTON has been alreay made great name in motors, pumps",since started using find good product good quality handy light portable safe heater rod consumes watt power may take risk keeping one rod hours together risk heating cable mcb breakdown fire plugged five ampere ordinary domestic socket without ampere power supply nice like reflector stainless steel make hence description web match however return item waste time never buy product use one week plastic frame melts make smooky smellotherwise mech engg crompton alreay made great name motors pumps,Negative
USHA Heat Convector 812 T 2000-Watt with Instant Heating Feature (Black),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|HeatConvectors",3.8,"Should you buy this?, read to find out ....,Good one,Good,Best product,Stopped working in just 18days and worst after sale service,Perfect,Price seems to be high,Solid one .better and best one.","Seller: Cloudtail India Private LimitedPrice: 2200/- (Price can drop as low as 1700/-)Delivery: One day, Prime, BangalorePackage: Big carton box with air pack, No damageRecommended: YesReturnable: YESRoom Heaters, which one do you need?~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Before my review, I will let you know which one should you buy. An oil heater is best that you can buy, but that is worth spending for places where the weather will be colder for more than 3 months and well below 10 deg. For normal winter uses, I recommend buying Convection type heaters with fan and Thermostat. Please avoid conduction based ones (They can consume less power, cheap but they are very slow, plus burns oxygen). Also note, whichever you buy make sure it has a Thermostat setting!Product Review:~~~~~~~~~~~~~This product from USHA is a convection type room heater, and I have listed the below features and information.♦ Twin Blade fan♦ Thermostat built-in (Like AC, will turn on/off as per temp changes)♦ 1000W/2000W operation (2000W means faster heating)♦ Fan only mode for normal table fan type! (Can't adjust speed/ ON-OFF)♦ Power LED when it operates♦ Fan noise is high and a bit annoying if your room is very calm♦ 15A Power plug and 1m cord length♦ Retracting stand to elevate height about 2 inches♦ 1 year warranty for the productThe room heater uses a powerful fan to spread the heat. No Swing option, very directional. You must position it correctly and securely. The Thermostat option is good to have, and I suggest buyers to buy with thermostat, as this will help reduce your EB bills, as well as give comfortable weather inside. The thermostat is not very accurate, like in Air conditioners but works. The user manual gives clear information about using it.How to set up?~~~~~~~~~~~♠ Power on, select 1000w/2000w (The switch is not easy to operate)♠ Set to thermostat switch to MAX (Anti-clockwise)♠ Let the heater run till you feel comfortable (Warm inside)♠ Reduce the thermostat slowly till the point where the unit turns off♠ Leave that setting undisturbed and let the heater ON till morning--> Note, if you have mistakenly set it wrongly, turn-off and turn-on. Once again follow the same step above.I use this for my sleeping room which is about 12x12 size. In Bangalore, it is about 20-21 deg at night and can drop low in another few weeks, and it took about 20-30 minutes to bring it 26-27 deg with 1000w in almost closed room. Please note, if your place has a room temperature (Not outside temp) well below and it not exposed to sunlight, then it will take a long time to reach comfortable temperature. In such cases only use 2000 W setting. It does not burn oxygen but reduces relative humidity which can cause dryness, so keeping a bucket or a better a tray of water will help. But you must keep your window slightly open, never use it on a closed room.5A or 15A?~~~~~~~~I see this as a main problem, as in many of our houses, we only have 15A for Washing machines and AC socket which is not easily reachable. This unit can only be plugged into 15A socket. The reason is, when you operate a 230v, unit with 5A socket, you can only draw a maximum of 1150 Watts (230v x 5A) from that socket. However, since this unit operates also at 2000W, it requires 15A, as that could only provide up to ~3000W (230v x 15A) like ACs, etc. However, you can safely use this unit from a normal 5A socket ONLY IF YOU ARE USING AT 1000W ALWAYS. Just buy a 5A to 15A converter socket and use this. Do not worry, it will work just fine, but never use 2000W though (If you house has MCB Tripper, then it's much safe).Tips:~~~~>> Always keep some space from all 4 sides of the heater unit>> First try with fan unit for 10 minutes before using for heater (Using after a long storage )>> Keep a window slightly open for fresh air>> Air can feel dry after sometime, can cause nose irritation and dryness. Room must be ventilated, adding water tray can helpDrawbacks:~~~~~~~~1. Fan noise, sometimes unbearable in a calm room2. Average Build quality and finishingFinal words:~~~~~~~~~I recommend this product, a cheap and effective unit for a small to medium size rooms and it does not burn oxygen, but makes dry air which can easily be overcome. The prices could drop around 1700/- sometimes, so please check price before buying. Thanks for reading this, if you have any doubts, comment below.,On first Day , I had faced some minor problem in this product but day after that day till now it working with no minor and major issues. I am happy on this product 😃😊.,Good,https://m.media-amazon.com/images/I/61GxDSyE-yL._SY88.jpg,Hi,I purchased this Usha 812T heater which got delivered to me on 29th Dec 21. We use it moderately for just 3-4 hrs in day.It was working fine for 18 days. However,on 19th day i.e on 16Jan22 night, after around half an hour of running it suddenly started making 'khad,khad,khad...' sound and all its coil were red hot. Since we were awake, I just switched off the power from main switch. It could have resulted into burning or fire, if I would have delayed for few more seconds.When I picked up the heater in hand, it looked some part was loosened inside.Then on the next day, on 17th Jan 22, I lodged a complaint with Usha customer care, na di was told the technician will visit within 48hrs. However, no one came in 48 hrs. So I called up the technician on the number shared to me by Usha on 19th. After that technician visited me. Upon checking he found that out of 2 fans, one fan has loosened completely and fallen inside, that is why it was making sound and coils were getting too much heated.I was relaxed that it's not a big problem and would be fixed quickly. But to my surprise, the plastic coupler to which the fan was screwed, is not able to hold the screw tightly. There was a problem with the coupler. What kind of quality it is that within few days of usage screw automatically loosenrd and coupler not able to hold it anymore?Adding to my surprise, the technician was not having the new coupler for replacement. He said he will check tomorrow and come back of part is available. But he didn't came back. When I called next day, he said part is not available and has informed the company, but can't say when it will be available.So I called Usha customer care again, and they said ""yes techinician has reported part is not available"" na dwe are forwarding your request to service team to arrange the part asap.Since then I have been calling Usha Customer care as well techinician everyday and both are throwing the ball on each other.Usha customer care is worst saying everytime that they are forwarding the request to concerned department and as soon as the part is available it will be replaced. I asked them how many days it may take as I can't keep on waiting for a month, they just said they can't say when it would be available.Since it is too cold nowadays, and heater is not working what is the use of purchasing this Usha heater.If they will replace it after a month, winter would have already passed by then.This is a worst after sale service from big brand like Usha, and it was not expected from Usha. If they don't have the basic parts available with the service center, what is the use of sending technician empty handed?From now on, I will never recommend Usha to anyone, and if any Usha representative is reading this post, I request to them to service my heater asap.Thanks,Go ahead 🤩,The cord is very short and required 16 amp plug point. It eats up available oxygen in closed room,Using since one year , found fit for house use.",seller cloudtail india private limitedprice price drop low delivery one day prime bangalorepackage big carton box air pack damagerecommended yesreturnable yesroom heaters one need review let know one buy oil heater best buy worth spending places weather colder months well deg normal winter uses recommend buying convection type heaters fan thermostat please avoid conduction based ones consume less power cheap slow plus burns oxygen also note whichever buy make sure thermostat setting product review product usha convection type room heater listed features information twin blade fan thermostat built like ac turn per temp changes w w operation w means faster heating fan mode normal table fan type adjust speed power led operates fan noise high bit annoying room calm power plug cord length retracting stand elevate height inches year warranty productthe room heater uses powerful fan spread heat swing option directional must position correctly securely thermostat option good suggest buyers buy thermostat help reduce eb bills well give comfortable weather inside thermostat accurate like air conditioners works user manual gives clear information using set power select w w switch easy operate set thermostat switch max anti clockwise let heater run till feel comfortable warm inside reduce thermostat slowly till point unit turns leave setting undisturbed let heater till morning note mistakenly set wrongly turn turn follow step use sleeping room x size bangalore deg night drop low another weeks took minutes bring deg w almost closed room please note place room temperature outside temp well exposed sunlight take long time reach comfortable temperature cases use w setting burn oxygen reduces relative humidity cause dryness keeping bucket better tray water help must keep window slightly open never use closed room see main problem many houses washing machines ac socket easily reachable unit plugged socket reason operate v unit socket draw maximum watts v x socket however since unit operates also w requires could provide w v x like acs etc however safely use unit normal socket using w always buy converter socket use worry work fine never use w though house mcb tripper much safe tips always keep space sides heater unit first try fan unit minutes using heater using long storage keep window slightly open fresh air air feel dry sometime cause nose irritation dryness room must ventilated adding water tray helpdrawbacks fan noise sometimes unbearable calm room average build quality finishingfinal words recommend product cheap effective unit small medium size rooms burn oxygen makes dry air easily overcome prices could drop around sometimes please check price buying thanks reading doubts comment first day faced minor problem product day day till working minor major issues happy product good https media amazon com images gxdsye yl sy jpg hi purchased usha heater got delivered th dec use moderately hrs day working fine days however th day e jan night around half hour running suddenly started making khad khad khad sound coil red hot since awake switched power main switch could resulted burning fire would delayed seconds picked heater hand looked part loosened inside next day th jan lodged complaint usha customer care na di told technician visit within hrs however one came hrs called technician number shared usha th technician visited upon checking found fans one fan loosened completely fallen inside making sound coils getting much heated relaxed big problem would fixed quickly surprise plastic coupler fan screwed able hold screw tightly problem coupler kind quality within days usage screw automatically loosenrd coupler able hold anymore adding surprise technician new coupler replacement said check tomorrow come back part available came back called next day said part available informed company say available called usha customer care said yes techinician reported part available na dwe forwarding request service team arrange part asap since calling usha customer care well techinician everyday throwing ball usha customer care worst saying everytime forwarding request concerned department soon part available replaced asked many days may take keep waiting month said say would available since cold nowadays heater working use purchasing usha heater replace month winter would already passed worst sale service big brand like usha expected usha basic parts available service center use sending technician empty handed never recommend usha anyone usha representative reading post request service heater asap thanks go ahead cord short required amp plug point eats available oxygen closed room using since one year found fit house use,Negative
"Philips HL7756/00 Mixer Grinder, 750W, 3 Jars (Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,4.1,"It is a dependable mixer one can buy without any hesitation,Good kitchen addition,It does not have light indicater,Nil,Noise is too much,Nice deal.,Nice product,😒","The mixier is very asthetically designed and performs well. I am very much satisfied and would definitely recommend this machine to all potential buyers,Usability,I liked this product but one thing is that there is no light indicater of electricity on/off so,its little bit confusing that wheather it's on or off.,Good product....,The package was not done with Amazon packaging but like a gunny bag type pack.  Not expected. Very poorly haphazard packing.  Will any body look into this?,Keep in mind it makes quite noticeable amount of noise. And after using it for more than 2 years. One of the utensils rotor broke and start making more noise. Other than that a good purchase. And good modern design.,Good,Lid of small jug very loose",mixier asthetically designed performs well much satisfied would definitely recommend machine potential buyers usability liked product one thing light indicater electricity little bit confusing wheather good product package done amazon packaging like gunny bag type pack expected poorly haphazard packing body look keep mind makes quite noticeable amount noise using years one utensils rotor broke start making noise good purchase good modern design good lid small jug loose,Positive
"Kuber Industries Waterproof Round Non Wovan Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 49, Pack of 1 (Beige & Brown)-KUBMART11450",Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,4.1,"good product,Nice one,Product is gud but size could be little more,Best Buying,Good product,Material is good,Worth for cost,Sturdiness of Kuber Industries Waterproof Round Non Woven Laundry Bag","good product,It looks decent, has decent space and serves the overall purpose.,Good products size could be little big,Good in quality.,Its about knee length height. The ring at the top is broken inside the loop. Otherwise it is very good. Need to check for durability,Handle Material is so much good. The stritching is not tight in some sides it will get loose in few weeks. If u buy, u have to once again make stritching then the durability is longer..,Good,The bag is worth the costing however the picture gets a little misleading as it's not as sturdy as shown in the pictures & the capacity is also not much. A very handy bet in case if we are trying to get something in pocket friendly price.",good product looks decent decent space serves overall purpose good products size could little big good quality knee length height ring top broken inside loop otherwise good need check durability handle material much good stritching tight sides get loose weeks u buy u make stritching durability longer good bag worth costing however picture gets little misleading sturdy shown pictures capacity also much handy bet case trying get something pocket friendly price,Positive
"Lifelong LLMG93 500 Watt Duos Mixer Grinder, 2 Stainless Steel Jar (Liquidizing and Chutney Jar)| ABS Body, Stainless Steel Blades, 3 Speed Options with Whip (1 Year Warranty, Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3.8,"Good one.....i liked it,Very rare noise,Very easy to use,Good Product,Nice product,Good one, but heating problem,Nice product,Nice product","i am a student, I needed it to carry abroad. I didn't found any other portable mixer in lighter weight. It's working good, blades r sharp. Mera kam hogya...i am happy with my purchase.,Noise is not good,The product is very good for daily uses,वारंटी कार्ड क्यों नहीं दिया गया है. वारंटी कार्ड भेजिए,Better product,Good working mixi after use of 2 months. Easy to use. But when we use daily and rough use, heating problem occurs. Mixy jar stitching problem to mixy wheel. Then heavy noise occurs.Otherwise goodone.,I am using for last one month, its very good product for average use,Good productI give rating 10/9",student needed carry abroad found portable mixer lighter weight working good blades r sharp mera kam hogya happy purchase noise good product good daily uses better product good working mixi use months easy use use daily rough use heating problem occurs mixy jar stitching problem mixy wheel heavy noise occurs otherwise goodone using last one month good product average use good producti give rating,Negative
IKEA Frother for Milk,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|CoffeeGrinders|ElectricGrinders",3.3,"Buy from ikea directly,Good quality,one battery set should be provided with the frother. The battery is not available locally,very bad product dont buy even no return option available,Not IKEA quality,Average quality,Really Good,Not powerful enough","Ikea sales this product for 99/- only. It's not worth more than that. Quality is not top notch. At first I thought orginal product was replaced with first copy. But after doing some research got to know, it was orginal product costing 99/- only directly from ikea. Seller I guess buys from ikea and sale here. Coz the MRP tag was removed.,I have tried many frothers, but this is the best one so far since I finally found one where the steel rod does not fall off.,They should have given one set of battery with the item. These batteries are not easily available and my frother is lying useless in my kitchen.,bad product broken,The product suddenly stopped working completely today after about 4 months. The speed had deteriorated after one month of use.I use this product sparingly - about once every few days for frothing three / four cups of coffee. Hence, there is no reason for this to malfunction. There is also no recourse available to me,Average quality,,This product is not powerful enough.",ikea sales product worth quality top notch first thought orginal product replaced first copy research got know orginal product costing directly ikea seller guess buys ikea sale coz mrp tag removed tried many frothers best one far since finally found one steel rod fall given one set battery item batteries easily available frother lying useless kitchen bad product broken product suddenly stopped working completely today months speed deteriorated one month use use product sparingly every days frothing three four cups coffee hence reason malfunction also recourse available average quality product powerful enough,Negative
"Crompton Insta Comfort Heater 2000 Watts Heat Convector with Adjustable Thermostats, Hybrid Cyan, Standard (‎ACGRH- INSTACOMFORT)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",4.0,"Nice heater,Nice,Plug needs an adaptor,Elements is not of good quality burning smell,It's ok ☺️,Beautiful design light weight effective one,Plug issue,Damaged item received","Value for money,No likes no dislikesValue for money,Plug needed am adaptor,The element is heating too much , need to shut down each time . The product is beautiful designed but quality wise crompton greaves has comprised:The basic feature of any heat convector is element if it is getting heat up 🔝 then it’s broke down,It's to good ☺️,Value for money....,Plug is too large for this type of plug you have should have 16 amp socket board,",value money likes dislikesvalue money plug needed adaptor element heating much need shut time product beautiful designed quality wise crompton greaves comprised basic feature heat convector element getting heat broke good value money plug large type plug amp socket board,Positive
Lint Remover Woolen Clothes Lint Extractor Battery Lint Removing Machine Bhur Remover,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",4.6,"good,Overall good product but got stop inbetween there is some gap for long term use.,Perfect,Useful,Must buy,Overall nice product,Good product,Amazing product","https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/711EJ0kjZvL._SY88.jpg,I like this is handy and easy to use.For multiple clothes it's got stop in between.,Was looking for this only. Time saving appliance 👌 Product delivered on time,Easy to use,Very useful for dark clothes,Removes all wollen part , works well,Best and pocket friendly,Helped in removing all the lint from the clothes. Now they look as new as brand new. Just lobe this amazing product. A must buy for your winter clothes",https media amazon com images w webp images ej kjzvl sy jpg like handy easy use multiple clothes got stop looking time saving appliance product delivered time easy use useful dark clothes removes wollen part works well best pocket friendly helped removing lint clothes look new brand new lobe amazing product must buy winter clothes,Positive
"Pigeon Kessel Multipurpose Kettle (12173) 1.2 litres with Stainless Steel Body, used for boiling Water and milk, Tea, Coffee, Oats, Noodles, Soup etc. 600 Watt (Black & Silver)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,3.9,"Nice product,Best for hostel guys,Easy to handle,Very nicely,Easy to use ...,Best for bachelor 👌👌👌,Heating is not even and happens only side of the kettle.,There is no flame adjustment","Go for it .... Nice product,I loved the product. It is easy and simple to use . The quality is also fair according to the price …and it best fit for guys who stays in hostel or pg .. they can make maggi 🤤 , boil water🤫 , warm the milk 😆 and it will be ur buddy for serving you hot meals !!Don’t think you can go for it … 👍🏻Enjoy the hottness 🤔,It's good,Easy to handle,I using this kattle since one year still it's working now it's very useful and temperature controller is also good...,,1. Heating happens on one side of the vessel only. Heating is not distributed around the center of vessel. Hence milk stains happens only on one side of the vessel. Refer image.2. During cleaning water may go inside the temperature control knob. So washing should be carefully done.The above points should be considered for better design of the Kettle.,There is no flame adjustment",go nice product loved product easy simple use quality also fair according price best fit guys stays hostel pg make maggi boil water warm milk ur buddy serving hot meals think go enjoy hottness good easy handle using kattle since one year still working useful temperature controller also good heating happens one side vessel heating distributed around center vessel hence milk stains happens one side vessel refer image cleaning water may go inside temperature control knob washing carefully done points considered better design kettle flame adjustment,Negative
"C (DEVICE) Lint Remover for Woolen Clothes, Electric Lint Remover, Best Lint Shaver for Clothes Pack of 1","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",3.7,"Amazing results,Bestest product ever","I usually don't write review but this product is amazing everyone should give it a try , u will not disappoint after buying....,No words to say. Amazing👍😍🤩 you can see the picture I hv shared.",usually write review product amazing everyone give try u disappoint buying words say amazing see picture hv shared,Negative
Pigeon by Stovekraft 2 Slice Auto Pop up Toaster. A Smart Bread Toaster for Your Home (750 Watt) (black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,4.2,"Good one,Nice,Wrong information provided by pigeon,Good product.,Best in class for this price,Best in this budget,Good product,Nice product","The main concern is power cord length. It is too small. Overall finish is good. Functionally it is ok. Thick piece of bread can be toasted.,Good,The only reason I bought this product is it's country of origin is India as compared to its competitors. But they have mentioned it wrong in the description. I'm not complaining the product but they should have mentioned correct information,Book,Browning settings are done very well. Rating has been given for this price point. Well worth the price,Nice product easy n safe,Nice performance. Have used 2 of them. Cleaning up is difficult though.,Toasting up to mark",main concern power cord length small overall finish good functionally ok thick piece bread toasted good reason bought product country origin india compared competitors mentioned wrong description complaining product mentioned correct information book browning settings done well rating given price point well worth price nice product easy n safe nice performance used cleaning difficult though toasting mark,Positive
"Bajaj OFR Room Heater, 13 Fin 2900 Watts Oil Filled Room Heater with 400W PTC Ceramic Fan Heater, ISI Approved (Majesty 13F Plus Black)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",4.1,"Good, but not fast enough,Excellent product,Very slow heating,A silent heater,Easy to operate and the performance is good.,Recived room heater of only 9 fins than 11.,It's nice,Heats the the room very well","Hi, I used this 13fin heater in a 12x 14 feet room with roof hight at 10ft.It tood 1 hr 30 minutes to raise temperature by 2 degree( from 14.4 to 16.5. Room was closed.I retirmed it. Bought Black+Decker 11 fin which is too fast and surpass this bajaj 13fin.,Bajaj name in itself a guarantee of excellence. A very product. Heats up the house in no time. Like a boon to elderly people like us,This is my review after 3 days of usage. Firstly I feel I got a used product as the packing was already unpacked inside the box and normally with a brand new unused oil heater, on first usage you get a smell as the oil and fins heat up for first time. This did not happen for me. Anyways I just thought to see if all is good and hope it performs.The heater has very very slow heating. You need to run it at max thermostat and with full load 2500 or 2900 W and even then it will take very long to feel the warmth. I was able to touch the fins for a second even after operating it for more than an hour without cutting off. Thermostat cut off works but quite below max and then it wont heat up as it gets cut off and on.For such type of heater the room should have just one entry and that should not keep opening often. If you have doors opening every now and then, it will not keep room warm.Over all for the price it has I didn't feel like its worth to operate it when it has so slow heating.,This clearly is one of the best oil heater out there at a very good price. In offline i was getting 13 fin model for 12k to 13k, but here at Amazon i got it at Rs. 9799. This is very silent and heats up the room in 20 to 30 min.,Really worth for the money spent. Easy to use and can be moved to other rooms without any difficulty. The performance is good.,The product is good but the desired product was not delivered,I am happy with my decision to buy this heater. Room gets warm and comfy .,The radiator works very well even in the cold Kullu weather. Has 2 heat settings and when you’ve turned it on for a while, you can turn the heat settings off and the fan will still blow warm air. Very effective and doesn’t give you headache like the rod heaters do. Has auto cutoff as well.",hi used fin heater x feet room roof hight ft tood hr minutes raise temperature degree room closed retirmed bought black decker fin fast surpass bajaj fin bajaj name guarantee excellence product heats house time like boon elderly people like us review days usage firstly feel got used product packing already unpacked inside box normally brand new unused oil heater first usage get smell oil fins heat first time happen anyways thought see good hope performs heater slow heating need run max thermostat full load w even take long feel warmth able touch fins second even operating hour without cutting thermostat cut works quite max wont heat gets cut type heater room one entry keep opening often doors opening every keep room warm price feel like worth operate slow heating clearly one best oil heater good price offline getting fin model k k amazon got rs silent heats room min really worth money spent easy use moved rooms without difficulty performance good product good desired product delivered happy decision buy heater room gets warm comfy radiator works well even cold kullu weather heat settings turned turn heat settings fan still blow warm air effective give headache like rod heaters auto cutoff well,Positive
"Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shutters (2-Year Warranty, White)","Home&Kitchen|Heating,Cooling&AirQuality|Fans|ExhaustFans",4.1,"It's good product for other company.,Value for money!,Not satisfy with the speed,Cleaning is problematic,Ok,Good,Good looking fan but motor fitted with fiber body.. Quality ok.,Good one, with bigger, not sure about dimension wise.","I like this. Value for money compared to other company overall is good product.,Good product that is value for money.,Not that high speed as shown in videos not satisfy with the speed over all its easy to use easy to install,The product mechanism is like any other exhaust fan in the market. I realized that the size of the exhaust fan doesn’t really have a noticeable impact on suction power of air.Nonetheless, its drawbacks are that because of the small space between the fan blades, it is ultimately impossible to clean any dust/oil buildups on the inside rods and the shutter walls. The only way to clean the aforementioned areas is from the posterior side of the exhaust fan, which is difficult to reach in most housing situations.,Ok,Good,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/71MjXiO1DoL._SY88.jpg,Decent quality and works as per my requirement, not that great.",like value money compared company overall good product good product value money high speed shown videos satisfy speed easy use easy install product mechanism like exhaust fan market realized size exhaust fan really noticeable impact suction power air nonetheless drawbacks small space fan blades ultimately impossible clean dust oil buildups inside rods shutter walls way clean aforementioned areas posterior side exhaust fan difficult reach housing situations ok good https media amazon com images w webp images mjxio dol sy jpg decent quality works per requirement great,Positive
